IMGVR_UViG_3300012167_000025	3300012167	Ga0137319_1000261	whole	Environmental;Terrestrial;Soil;Floodplain	vOTU_02606006	17889	Linear	0.9238	High-confidence	47.45	0.00	Genome fragment	32;32;0;13	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300012940_000111	3300012940	Ga0164243_10004067	whole	Engineered;Solid waste;Mixed feedstock;Composting	vOTU_02706066	23088	Linear	0.9699	High-confidence	15.33	0.00	Genome fragment	23;23;0;18	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300012974_000558	3300012974	Ga0123350_10020175	whole	Host-associated;Mammals;Digestive system;Large intestine	vOTU_02730165	4269	Linear	0.8983	High-confidence	9.43	0.00	Genome fragment	8;8;0;3	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300013233_000566	3300013233	Ga0172420_10001607	whole	Environmental;Aquatic;Marine;Hydrothermal vents	vOTU_02808621	19983	Linear	0.9623	High-confidence	30.49	0.00	Genome fragment	22;22;0;10	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300013910_000013	3300013910	Ga0119860_10202	whole	Engineered;Modeled;Simulated communities (microbial mixture);Unclassified	vOTU_02828411	6132	Linear	0.9218	High-confidence	11.13	0.00	Genome fragment	8;8;0;3	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300014090_000011	3300014090	Ga0134343_100190	whole	Host-associated;Mammals: Human;Digestive system;Pharynx/Throat	vOTU_02838029	5144	Linear	0.9593	High-confidence	12.34	0.00	Genome fragment	11;11;0;5	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300014822_000077	3300014822	Ga0181961_1263970	whole	Environmental;Aquatic;Thermal springs;Hot (42-90C)	vOTU_02909679	4339	Linear	0.9509	High-confidence	7.93	0.00	Genome fragment	8;8;0;3	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300014882_000011	3300014882	Ga0180069_1000419	whole	Environmental;Terrestrial;Soil;Floodplain	vOTU_02647961	8887	Linear	0.9706	High-confidence	13.43	0.00	Genome fragment	16;16;0;12	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300018875_000006	3300018875	Ga0193608_1000145	whole	Environmental;Terrestrial;Soil;Sand	vOTU_03389116	63484	Linear	0.9540	High-confidence	86.44	0.00	Genome fragment	100;100;0;53	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;	CRISPR spacer match	geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300020047_005024	3300020047	Ga0206650_1000938	whole	Environmental;Aquatic;Freshwater;River	vOTU_03510042	22712	Linear	0.9785	High-confidence	38.32	0.00	Genome fragment	32;32;0;13	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300020473_000011	3300020473	Ga0211625_10000009	whole	Environmental;Aquatic;Marine;Unclassified	vOTU_03779417	281557	Linear	0.9360	High-confidence	67.12	0.00	Genome fragment	394;380;14;50	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300021090_000112	3300021090	Ga0210377_10001343	whole	Environmental;Terrestrial;Soil;Riparian zone	vOTU_02647961	22450	Linear	0.9796	High-confidence	53.27	0.00	Genome fragment	32;32;0;23	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300021167_000578	3300021167	Ga0216365_106629	whole	Environmental;Aquatic;Freshwater;Lake	vOTU_03864184	38363	Linear	0.9540	High-confidence	60.54	21.06	Genome fragment	46;46;0;26	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300021579_000335	3300021579	Ga0213918_1001222	whole	Environmental;Aquatic;Freshwater;Creek	vOTU_03957550	4359	Linear	0.9383	High-confidence	6.76	0.00	Genome fragment	10;10;0;6	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300022495_000120	3300022495	Ga0242631_100828	whole	Host-associated;Mammals: Human;Digestive system;Oral cavity	vOTU_04058669	6110	Linear	0.9563	High-confidence	15.96	0.00	Genome fragment	12;12;0;6	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	k-mer match	geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300023500_000042	3300023500	Ga0257021_1000907	whole	Environmental;Aquatic;Marine;Hydrothermal vents	vOTU_04245753	13661	Linear	0.9747	High-confidence	31.37	0.00	Genome fragment	20;20;0;14	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300024046_000005	3300024046	Ga0222429_100243	whole	Environmental;Terrestrial;Nest;Insects nest	vOTU_03570620	67841	Linear	0.9639	High-confidence	85.71	3.15	Genome fragment	109;108;1;53	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;;	CRISPR spacer match	geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300024270_003776	3300024270	Ga0257091_10005213	whole	Host-associated;Mammals;Digestive system;Large intestine	vOTU_03374100	41046	Linear	0.9022	High-confidence	72.64	0.00	Genome fragment	50;50;0;11	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300024999_000399	3300024999	Ga0209728_1000734	whole	Environmental;Aquatic;Deep subsurface;Groundwater	vOTU_04327462	23778	Linear	0.9746	High-confidence	39.22	0.00	Genome fragment	47;47;0;15	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300025000_000348	3300025000	Ga0209318_1000723	whole	Environmental;Aquatic;Deep subsurface;Groundwater	vOTU_04330558	28348	Linear	0.9636	High-confidence	46.51	0.00	Genome fragment	45;45;0;19	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300025009_000098	3300025009	Ga0209416_1000202	whole	Environmental;Aquatic;Deep subsurface;Groundwater	vOTU_04330558	65168	Linear	0.9712	High-confidence	100.00	0.00	High-quality	86;86;0;37	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300025012_000259	3300025012	Ga0209727_1000957	whole	Environmental;Aquatic;Deep subsurface;Groundwater	vOTU_00914895	26949	Linear	0.9655	High-confidence	43.65	0.00	Genome fragment	46;46;0;15	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300025030_000105	3300025030	Ga0209518_1000323	whole	Environmental;Aquatic;Deep subsurface;Groundwater	vOTU_04332366	62980	Direct terminal repeat	0.9727	High-confidence	100.00	0.00	High-quality	95;94;1;38	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300025087_000369	3300025087	Ga0208957_1000913	whole	Environmental;Aquatic;Deep subsurface;Groundwater	vOTU_00914895	17735	Linear	0.9685	High-confidence	29.08	0.00	Genome fragment	32;32;0;8	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300025117_000089	3300025117	Ga0208958_1000436	whole	Environmental;Terrestrial;Deep subsurface;Rock core/Sediment	vOTU_00914895	50095	Linear	0.9719	High-confidence	80.17	0.00	Genome fragment	75;75;0;24	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300025154_000166	3300025154	Ga0209417_1001355	whole	Environmental;Aquatic;Deep subsurface;Groundwater	vOTU_04329368	45229	Linear	0.9737	High-confidence	73.22	0.00	Genome fragment	59;59;0;25	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300025530_000290	3300025530	Ga0207866_1000312	whole	Engineered;Bioreactor;SSF (Solid state fermentation);Aerobic	vOTU_00693577	74249	Linear	0.9190	High-confidence	96.51	0.00	High-quality	107;107;0;40	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermopolyspora;	CRISPR spacer match	geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300025530_000131	3300025530	Ga0207866_1004890	whole	Engineered;Bioreactor;SSF (Solid state fermentation);Aerobic	vOTU_04497104	6738	Linear	0.9791	High-confidence	14.18	0.00	Genome fragment	13;13;0;8	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300025536_000043	3300025536	Ga0207952_1000814	whole	Environmental;Terrestrial;Deep subsurface;Unclassified	vOTU_04497493	18350	Linear	0.9678	High-confidence	31.61	0.00	Genome fragment	27;27;0;15	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300025645_000205	3300025645	Ga0208643_1000258	whole	Environmental;Aquatic;Marine;Coastal	vOTU_01590468	35750	Linear	0.9664	High-confidence	47.25	0.00	Genome fragment	52;52;0;26	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300025652_000974	3300025652	Ga0208134_1001075	whole	Environmental;Aquatic;Marine;Coastal	vOTU_01529998	16530	Linear	0.9610	High-confidence	32.99	0.00	Genome fragment	28;28;0;10	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300025928_000001	3300025928	Ga0207700_10000030	whole	Host-associated;Plants;Roots;Rhizosphere	vOTU_04620181	130535	Direct terminal repeat	0.8962	High-confidence	100.00	0.00	High-quality	229;229;0;48	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300026078_000018	3300026078	Ga0207702_10000038	whole	Host-associated;Plants;Roots;Rhizosphere	vOTU_01235269	153043	Linear	0.9149	High-confidence	100.00	0.00	High-quality	211;210;1;44	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300027365_000018	3300027365	Ga0209300_1000110	whole	Environmental;Aquatic;Deep subsurface;Shale gas reservoir	vOTU_02138888	52359	Linear	0.9786	High-confidence	68.35	0.00	Genome fragment	78;78;0;38	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas_C;	CRISPR spacer match	geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300027533_000056	3300027533	Ga0208185_1000205	whole	Environmental;Terrestrial;Soil;Floodplain	vOTU_02250941	37262	Linear	0.9318	High-confidence	100.00	0.00	High-quality	60;60;0;30	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300027920_000514	3300027920	Ga0268729_100649	whole	Engineered;Wastewater;Industrial wastewater;Unclassified	vOTU_04808592	7802	Linear	0.9660	High-confidence	14.04	0.00	Genome fragment	13;13;0;3	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300027923_001838	3300027923	Ga0268730_1000062	whole	Engineered;Wastewater;Industrial wastewater;Unclassified	vOTU_04808793	49221	Linear	0.9548	High-confidence	71.42	0.00	Genome fragment	70;69;1;26	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300027924_001832	3300027924	Ga0268731_1000535	whole	Engineered;Wastewater;Industrial wastewater;Unclassified	vOTU_04810735	27012	Linear	0.9071	High-confidence	61.09	0.00	Genome fragment	35;35;0;15	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300029388_000007	3300029388	Ga0243998_1000390	whole	Host-associated;Human;Digestive system;Large intestine	vOTU_05111852	50840	Linear	0.9818	High-confidence	100.00	0.00	High-quality	67;67;0;49	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;;;	CRISPR spacer match	geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300029394_000009	3300029394	Ga0243997_1000535	whole	Host-associated;Human;Digestive system;Large intestine	vOTU_05111852	50843	Linear	0.9812	High-confidence	100.00	0.00	High-quality	66;66;0;49	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;	CRISPR spacer match	geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300030520_000004	3300030520	Ga0311372_10000284	whole	Environmental;Terrestrial;Soil;Palsa	vOTU_05396844	121328	Linear	0.9589	High-confidence	100.00	0.00	High-quality	229;229;0;64	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300030606_000088	3300030606	Ga0299906_10004032	whole	Environmental;Terrestrial;Soil;Contaminated	vOTU_05398031	12052	Linear	0.9770	High-confidence	21.42	0.00	Genome fragment	16;16;0;10	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300030906_000009	3300030906	Ga0302314_10000137	whole	Environmental;Terrestrial;Soil;Palsa	vOTU_05396844	121328	Linear	0.9536	High-confidence	100.00	0.00	High-quality	230;230;0;64	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300031088_000081	3300031088	Ga0308157_10003624	whole	Host-associated;Plants;Phyllosphere;Unclassified	vOTU_05407450	22039	Linear	0.9770	High-confidence	47.31	0.00	Genome fragment	42;42;0;31	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300031134_000055	3300031134	Ga0308158_10001604	whole	Host-associated;Plants;Phyllosphere;Unclassified	vOTU_05407450	23703	Linear	0.9791	High-confidence	50.88	0.00	Genome fragment	47;47;0;34	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300032095_000017	3300032095	Ga0326295_1000217	whole	Environmental;Aquatic;Marine;Deep subsurface	vOTU_05803030	29718	Direct terminal repeat	0.9628	High-confidence	100.00	0.00	High-quality	42;42;0;27	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;	CRISPR spacer match	geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300032173_000016	3300032173	Ga0315268_10000735	whole	Environmental;Aquatic;Freshwater;Lake	vOTU_05826039	38160	Linear	0.9673	High-confidence	85.28	0.00	Genome fragment	61;61;0;27	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;;	CRISPR spacer match	geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300032277_002281	3300032277	Ga0316202_10003542	whole	Environmental;Aquatic;Marine;Coastal	vOTU_05927724	9398	Linear	0.9646	High-confidence	12.59	0.00	Genome fragment	17;17;0;9	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300032360_000014	3300032360	Ga0315334_10000127	whole	Environmental;Aquatic;Marine;Intertidal zone	vOTU_06058634	50380	Direct terminal repeat	0.9481	High-confidence	100.00	0.00	High-quality	70;70;0;26	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;	CRISPR spacer match	geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300033072_000283	3300033072	Ga0364570_10121	whole	Engineered;WWTP;Wastewater;Unclassified	vOTU_06114944	38387	Linear	0.9787	High-confidence	99.18	0.00	High-quality	68;68;0;38	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300033072_000494	3300033072	Ga0364570_11199	whole	Engineered;WWTP;Wastewater;Unclassified	vOTU_06115867	11159	Linear	0.9748	High-confidence	23.35	0.00	Genome fragment	22;22;0;9	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300035034_000976	3300035034	Ga0374946_239570	whole	Environmental;Aquatic;Non-marine Saline and Alkaline;Hypersaline	vOTU_02639506	36875	Linear	0.9742	High-confidence	100.00	0.00	High-quality	60;58;0;28	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300035498_000094	3300035498	Ga0376451_0000770	whole	Host-associated;Mammals;Digestive system;Large intestine	vOTU_06518316	31485	Linear	0.9816	High-confidence	80.33	0.00	Genome fragment	61;60;1;34	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300037522_000084	3300037522	Ga0395793_0000204	whole	Environmental;Aquatic;Floodplain;Sediment	vOTU_06951796	49183	Linear	0.9719	High-confidence	89.24	0.00	Genome fragment	79;78;1;39	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300037705_000028	3300037705	Ga0395795_0003743	whole	Environmental;Aquatic;Floodplain;Sediment	vOTU_06979560	16203	Linear	0.9761	High-confidence	39.09	0.00	Genome fragment	21;21;0;14	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300037760_000039	3300037760	Ga0395787_0001044	whole	Environmental;Aquatic;Floodplain;Sediment	vOTU_06984509	22726	Linear	0.9745	High-confidence	37.10	0.00	Genome fragment	27;27;0;15	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300037882_004954	3300037882	Ga0394681_058666	whole	Environmental;Aquatic;Freshwater;Creek	vOTU_07007125	25073	Linear	0.9208	High-confidence	59.58	0.00	Genome fragment	28;28;0;15	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300038406_000153	3300038406	Ga0395790_0000072	whole	Environmental;Aquatic;Floodplain;Sediment	vOTU_07035358	57961	Linear	0.9632	High-confidence	100.00	0.00	High-quality	108;107;1;42	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300042400_000660	3300042400	Ga0454393_0000968	whole	Environmental;Aquatic;Freshwater;Lake	vOTU_06303711	24598	Linear	0.9766	High-confidence	38.85	0.00	Genome fragment	31;30;1;19	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300042542_003635	3300042542	Ga0453075_0000225	whole	Environmental;Aquatic;Freshwater;Lake	vOTU_07344539	39560	Linear	0.9741	High-confidence	91.51	0.00	High-quality	64;63;1;39	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300042556_002145	3300042556	Ga0453213_0000511	whole	Environmental;Aquatic;Freshwater;Lake	vOTU_07344539	39426	Linear	0.9735	High-confidence	91.20	0.00	High-quality	63;62;1;39	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300042879_004153	3300042879	Ga0453092_0001474	whole	Environmental;Aquatic;Freshwater;Lake	vOTU_07438897	20584	Linear	0.9688	High-confidence	46.85	0.00	Genome fragment	32;31;1;23	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300042914_003549	3300042914	Ga0453085_0000458	whole	Environmental;Aquatic;Freshwater;Lake	vOTU_07344539	39406	Linear	0.9705	High-confidence	91.15	0.00	High-quality	63;62;1;39	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300043411_001946	3300043411	Ga0451708_0000506	whole	Environmental;Aquatic;Freshwater;River	vOTU_07534249	31125	Linear	0.9307	High-confidence	84.72	0.00	Genome fragment	53;51;2;17	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ottowia;	CRISPR spacer match	geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300044677_000044	3300044677	Ga0455911_0000017	whole	Environmental;Terrestrial;Soil;Watershed	vOTU_07582056	98334	Linear	0.9322	High-confidence	91.30	0.00	High-quality	141;140;1;65	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;;;;	CRISPR spacer match	geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300044678_001478	3300044678	Ga0453933_0001003	whole	Environmental;Aquatic;Freshwater;Lake	vOTU_07773187	21307	Linear	0.9787	High-confidence	48.48	0.00	Genome fragment	32;31;1;25	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
IMGVR_UViG_3300044691_000429	3300044691	Ga0467056_0000065	whole	Environmental;Terrestrial;Soil;Unclassified	vOTU_07776531	93141	Direct terminal repeat	0.9562	High-confidence	100.00	0.00	High-quality	174;174;0;57	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	;;;;;;		geNomad v1.1.0 (10.5281/zenodo.7015982)
